FID,IID,SOL,C1,C2,C3,C4
0,C20826,0,-0.0365877,0.0222408,0.0148069,-0.00455957
0,C20829,0,-0.0195455,0.0357503,-0.00272091,0.010524
0,C20831,0,-0.0345077,0.038367,-0.00480349,0.00690021
0,C20833,0,-0.0190937,0.0285134,0.00628148,0.00231501
0,C20837,0,-0.0139554,0.0269513,-0.000771254,0.0033968
0,C20849,0,-0.0287842,0.0376256,-0.00195415,0.0075218
0,C20850,0,-0.0018479,0.0244115,-0.000669249,0.00216383
0,C20854,0,-0.00608174,0.0196018,0.00663272,-0.000898654
0,C20857,0,0.0171552,0.0165122,0.00338311,-0.00262088
0,C20860,0,-0.0343497,0.0409548,-0.00900454,0.0102619
0,C20865,0,0.041121,0.000919886,0.0151291,-0.00773702
0,C20866,0,-0.0199734,0.0247065,0.00873935,0.00209409
0,C20868,0,0.0221833,0.00679597,0.0117957,-0.00847948
0,C20875,0,0.0301294,0.00331054,0.0132407,-0.00995441
0,C20876,0,-0.00121758,0.0193577,0.0015535,-0.00222106
0,C20878,0,-0.0120873,0.0260774,0.0035256,0.000306267
0,C20880,0,0.00713259,0.0140128,0.00884005,-0.00211129
0,C20884,0,-0.0105451,0.026809,0.00444309,0.00174566
0,C20885,0,-0.0442235,0.054191,-0.0117218,0.0169029
0,C20887,0,0.0269324,0.00536916,0.0146882,-0.00804351
0,C20888,0,0.0137174,0.0143022,0.00502509,-0.000343693
0,C20890,0,0.0612556,0.000181135,0.0045824,-0.000247287
0,C20891,0,-0.0104846,0.0315584,-0.00157478,0.00383664
0,C20897,0,-0.00365951,0.0188421,0.00428728,-0.00248543
0,C20899,0,-0.0279183,0.0387862,-0.00328111,0.00906699
0,C20901,0,-0.0057229,0.0199688,0.00916253,-0.0032175
0,C20902,0,-0.0386265,0.045034,-0.0096851,0.0125167
0,C20904,0,0.00841124,0.0174203,0.00934056,-0.00185279
0,C20905,0,0.00093037,0.0241492,-0.000279025,0.00427182
0,C20909,0,0.0105479,0.0139684,0.00806609,-0.000331276
0,C20910,0,-0.0158659,0.0261271,0.00598552,0.00159282
0,C20911,0,-0.0131674,0.022411,0.00967128,0.00070976
0,C20916,0,0.000739111,0.0122774,0.0124615,-0.00786461
0,C20920,0,-0.0184631,0.0275184,0.007072,0.000688246
0,C20921,0,0.0213317,0.0190387,-7.61636e-05,0.000767628
0,C20924,0,-0.00284666,0.0157693,0.0123552,-0.00570617
0,C20930,0,0.0232691,0.007803,0.0098242,-0.00401835
0,C20932,0,0.0134004,0.0158017,0.00345642,0.000630685
0,C20933,0,-0.0231356,0.0260694,0.00347036,-0.000227793
0,C20936,0,-0.0111209,0.02467,0.00499093,-0.000901121
0,C20937,0,0.0172156,0.0143269,0.00999437,-0.00382904
0,C20938,0,-0.00153031,0.0131992,0.0144593,-0.0060226
0,C20943,0,-0.0113788,0.0175024,0.0125344,-0.00396511
0,C20944,0,-0.0215737,0.0292516,0.0036802,0.00426004
0,C20945,0,0.00947982,0.0188899,0.00277342,-0.000446069
0,C20948,0,-0.024163,0.021272,0.00625598,0.0012606
0,C20951,0,-0.00138174,0.0197297,0.0051699,-0.00179174
0,C20953,0,-0.00891833,0.0277062,0.00258776,0.00594238
0,C20954,0,0.0276023,0.0101185,0.00736123,-0.00449308
0,C20961,0,-0.0139634,0.0359095,-0.00817858,0.00907012
0,C20962,0,0.00641724,0.0179417,0.00730448,-0.00233503
0,C20963,0,-0.0321361,0.0400582,-0.00581592,0.0101625
0,C20964,0,-0.0385252,0.000670423,-0.00241756,0.00882251
0,C20965,0,-0.0360107,0.0328584,0.00207752,0.0046566
0,C20966,0,-0.0235971,0.0346842,-0.00248787,0.00542439
0,C20969,0,0.00555874,0.0181126,0.00458342,0.00257135
0,C20972,0,0.0271064,0.00796903,0.0073141,-0.0045917
0,C20981,0,0.00699174,0.0149737,0.00804159,-0.00237884
0,C20982,0,-0.0181359,0.0347579,-0.00382759,0.00610117
0,C20984,0,0.052967,0.0089787,0.00142861,0.00158116
0,C20989,0,-0.00843057,0.0214221,0.0110268,-0.00257496
0,C20998,0,-0.0176244,0.028405,0.00122676,0.00442389
0,C21004,0,0.00038869,0.0116788,0.0136392,-0.00839445
0,C21007,0,0.0117358,0.00655494,0.0164458,-0.010187
0,C21008,0,-0.033316,0.0332984,-0.0112798,0.00339588
0,C21009,0,-0.0285349,0.0369714,-0.00366144,0.00847462
0,C21010,0,-0.0316493,0.0359708,0.00223051,0.00277433
0,C21011,0,-0.00694464,0.0244687,0.00182597,0.00200187
0,C21012,0,-0.000998419,0.00762679,0.0195552,-0.012558
0,C21022,0,0.0531131,0.00213463,0.00509739,-0.00516366
0,C21024,0,0.0136813,0.0168192,0.00630505,-0.00285213
0,C21027,0,-0.011825,0.0283476,0.000169511,0.00573817
0,C21029,0,-0.0240681,0.0265227,0.00955619,0.000252836
0,C21031,0,0.0390822,0.00660466,0.00751949,-0.0034272
0,C21032,0,-0.0414303,0.0270162,0.0105854,-0.000685981
0,C21034,0,0.0458437,0.00465107,0.01006,-0.00404372
0,C21038,0,-0.031415,0.0427738,-0.0038897,0.0110235
0,C21048,0,-0.0182262,0.017439,0.0149596,-0.00244339
0,C21053,0,-0.00913685,0.0164063,0.00976338,-0.00444693
0,C21054,0,-0.00744145,0.0189708,0.00615558,-0.00234187
0,C21057,0,-0.0127273,0.0297705,0.00282133,0.00543879
0,C21059,0,-0.0209417,0.0230279,0.00883612,-0.00192116
0,C21061,0,0.00148686,0.0173697,0.00939538,-0.00378599
0,C21065,0,0.00185304,0.0175811,0.00882676,-0.00179308
0,C21066,0,-0.0160904,0.0293027,0.00255972,0.0017896
0,C21069,0,-0.00225767,0.0142049,0.00852916,-0.00122276
0,C21070,0,0.00544993,0.00846092,0.01409,-0.0080651
0,C21075,0,-0.0135066,0.0270094,0.00443777,0.00299123
0,C21076,0,0.0313693,0.00928909,0.00504375,-0.0026721
0,C21077,0,0.00490244,0.0147757,0.0111942,-0.002538
0,C21083,0,0.00407993,0.0123682,0.00951458,-0.00251281
0,C21085,0,-0.00237276,0.0184135,0.00753334,-0.000426649
0,C21086,0,0.00327225,0.0207705,0.00514634,0.000821645
0,C21088,0,0.0677068,-0.000168647,0.00121278,-0.00168808
0,C21092,0,0.048696,0.00239772,0.00646634,-0.0043495
0,C21093,0,-0.0188136,0.025481,0.00489297,0.00111916
0,C21096,0,0.00198437,0.0190438,0.00444361,-0.00083797
0,C21099,0,-0.00627691,0.0275527,0.000630006,0.00494904
0,C21101,0,0.00464148,0.0177731,0.0048606,-0.00153606
0,C21105,0,0.00550946,0.00587721,0.0179689,-0.0115457
0,C21106,0,-0.00638341,0.0255347,0.00515766,0.00348892
0,C21107,0,0.0147623,0.00904051,0.00638219,-0.00586554
0,C21108,0,-0.0413193,0.0492018,-0.00811635,0.0151031
0,C21110,0,-0.0111699,0.0114038,0.0178466,-0.00852918
0,C21111,0,-0.037723,0.0403087,-0.00350978,0.00744567
0,C21115,0,-0.0235208,0.0337669,0.00163023,0.00853257
0,C21117,0,-0.0263144,0.0345275,-0.00194955,0.0070126
0,C21120,0,0.0280554,0.0129955,0.00286645,0.000378165
0,C21122,0,0.026871,0.0105655,0.00941936,-0.00396005
0,C21124,0,-0.00951361,0.0152928,0.0147609,-0.00120703
0,C21125,0,0.00119256,0.0210584,0.00452397,-0.00152854
0,C21133,0,0.023326,0.0166885,0.00407113,0.00186904
0,C21134,0,-0.00567053,0.0298691,-0.00524152,0.00535942
0,C21139,0,-0.00777145,0.0170401,0.0143548,-0.0032117
0,C21144,0,-0.00145117,0.0170624,0.011198,-0.00496386
0,C21147,0,0.0084638,0.0139681,0.00792438,-0.00304032
0,C21152,0,-0.00463313,0.0227934,0.00387098,0.00363719
0,C21154,0,-0.000181181,0.0163682,0.0111145,-0.00458792
0,C21155,0,-0.0549224,-0.0300351,-0.00368926,0.0118983
0,C21160,0,-0.00694451,0.0282512,-0.000376959,0.00586739
0,C21164,0,-0.0127297,0.0281392,0.00503042,0.00461239
0,C21165,0,0.0143943,0.0126183,0.0109458,-0.0053596
0,C21167,0,-0.0243685,0.0351383,0.000258198,0.00521201
0,C21169,0,0.00631818,0.01522,0.00960536,-0.00335977
0,C21170,0,0.0211682,0.0133523,0.00514368,-5.36984e-05
0,C21175,0,0.0451909,0.00798459,0.00041854,0.000302207
0,C21176,0,-0.0473918,0.0482509,-0.0054152,0.0119904
0,C21177,0,0.0102293,0.0160777,0.00942037,-0.002317
0,C21181,0,0.0397515,0.00469393,0.00902897,-0.00441948
0,C21182,0,-0.0154472,0.0320708,-0.00272184,0.00455522
0,C21184,0,0.0132264,0.0159185,0.00546718,0.000538817
0,C21185,0,-0.0153964,0.0240248,0.011571,-0.00403454
0,C21192,0,-0.0219019,0.0273488,0.00593667,0.00289284
0,C21194,0,0.0232756,0.00991595,0.00927148,-0.000925521
0,C21195,0,-0.0322007,0.0344509,0.00369126,0.00564406
0,C21196,0,-0.00174891,0.0214387,0.00901502,-0.00600546
0,C21200,0,0.0150664,0.0155911,0.00194823,0.00146513
0,C21201,0,-0.0152642,0.0351053,-0.00437073,0.0088769
0,C21203,0,-0.00155806,0.0170464,0.00731482,-0.00121408
0,C21209,0,0.000632822,0.0194367,0.00595086,0.000256943
0,C21210,0,-0.0258245,0.0302855,-0.00195725,0.00825873
0,C21214,0,0.0333962,0.00979533,0.00652519,-0.0024231
0,C21220,0,-0.0198454,0.0329057,-0.000340588,0.00704813
0,C21225,0,-0.0300259,0.0245879,0.00903296,-0.00082896
0,C21228,0,-0.0433951,0.0338016,0.00464748,0.00142772
0,C21231,0,-0.0270062,0.0254517,0.00789397,0.000570631
0,C21232,0,-0.0135577,-0.00541484,0.0343188,-0.0231717
0,C21236,0,0.0121002,0.0204303,0.00197436,0.00132044
0,C21242,0,-0.0106504,0.0186983,0.00972709,-0.000560493
0,C21249,0,-0.0174709,0.0261464,0.00579159,0.00352734
0,C21253,0,-0.016074,0.0272081,0.00571647,0.00289287
0,C21258,0,0.0323379,-0.00472775,0.0218284,-0.0152211
0,C21259,0,-0.00220628,0.0217251,0.00594438,-0.001134
0,C21264,0,-0.0247197,0.0320898,0.00467798,0.00441077
0,C21265,0,-0.0370714,0.0344081,0.00208249,0.00474177
0,C21269,0,-0.0035477,0.0249317,0.00377863,0.00294869
0,C21270,0,-0.0336002,0.0443527,-0.0118916,0.00939052
0,C21276,0,-0.0146764,0.0208586,0.00926908,-0.00340939
0,C21283,0,-0.0463217,0.0472466,-0.00670996,0.00958654
0,C21285,0,-0.0101093,0.0270615,0.00279134,-0.000198716
0,C21286,0,-0.00547025,0.0315923,-0.00158053,0.00796474
0,C21288,0,-0.00722791,0.0263628,0.00325544,-0.000254455
0,C21289,0,-0.0205604,0.0287091,-0.00159217,0.00279818
0,C21291,0,-0.000146163,0.0147732,0.0115605,-0.00720872
0,C21292,0,0.0366072,0.00902887,0.00503055,-0.00241791
0,C21296,0,0.0148727,0.0134542,0.00723625,-0.00150389
0,C21299,0,-0.0278679,0.0383946,-0.00414202,0.0109282
0,C21303,0,0.00739736,0.0127126,0.0112593,-0.00238304
0,C21304,0,-0.0202265,0.0276609,0.00140829,0.00234799
0,C21305,0,-0.0116511,-0.0173569,0.00384366,0.00271428
0,C21312,0,-0.0252917,0.0339488,-0.00504804,0.00847647
0,C21314,0,-0.0180782,0.0300842,-0.00164399,0.000209653
0,C21320,0,0.0204125,0.0137479,0.0036627,-0.00109415
0,C21321,0,-0.00640515,0.0298819,-0.00396791,0.00569396
0,C21322,0,0.0310325,0.0113492,0.005222,-0.000564435
0,C21323,0,0.00782791,0.00781682,0.0132967,-0.00933037
0,C21325,0,0.00693514,0.0156831,0.0101696,-0.00128168
0,C21330,0,-0.00556285,0.00924125,0.0175934,-0.0103225
0,C21331,0,-0.0200432,0.0226744,0.00937064,-0.00195184
0,C21332,0,0.0137415,0.0132202,0.00904145,-0.000313836
0,C21333,0,0.00064541,0.0199816,0.00658246,-0.00106416
0,C21336,0,-0.0131255,0.00585915,0.0229051,-0.0141427
0,C21337,0,-0.0118187,0.0214053,0.00881849,-0.00200427
0,C21340,0,0.045272,0.00126774,0.0117395,-0.00946159
0,C21343,0,-0.00140838,0.0199121,0.0096769,-0.00151915
0,C21344,0,0.0221248,0.0125246,0.0049541,1.41182e-05
0,C21350,0,0.0224582,0.0167858,0.00277156,-0.000986636
0,C21351,0,-0.000341532,0.012023,0.0125704,-0.00414224
0,C21352,0,-0.0198746,0.0264804,0.000683093,0.00174301
0,C21354,0,0.0139157,0.0152161,0.00716228,-0.00123063
0,C21356,0,-0.0182672,0.0284058,0.00472538,0.00241436
0,C21362,0,-0.0221686,0.0321625,0.000714453,0.00607532
0,C21363,0,-0.018988,0.0287259,0.00292972,0.00117149
0,C21367,0,0.0151009,0.0106214,0.0085224,-0.00375592
0,C21369,0,-0.00393635,0.024097,0.00211525,0.00390836
0,C21371,0,-0.0293409,0.0251985,0.00924007,-0.00192644
0,C21373,0,0.0350504,0.00885785,0.00615357,0.000318399
0,C21378,0,0.0411401,0.00884816,0.00676447,-0.00454726
0,C21379,0,0.0553586,4.74009e-06,0.00953308,-0.00710034
0,C21380,0,-0.0391817,0.0398335,0.000109912,0.00413675
0,C21381,0,0.0776127,-0.00702974,0.0049498,-0.00483531
0,C21386,0,0.0504486,0.000275843,0.00772597,-0.00700605
0,C21387,0,-0.0370603,0.0345565,0.000663639,0.00599734
0,C21390,0,-0.00554024,0.0210265,0.00691756,-0.00254433
0,C21392,0,0.0239277,0.0103049,0.00638503,-0.00361014
0,C21402,0,0.00975426,0.0256585,-0.000514518,0.00556723
0,C21407,0,0.00694134,0.0186167,0.00734955,-0.00265245
0,C21408,0,-0.0264656,0.0253061,0.00593861,0.00474635
0,C21409,0,-0.025048,0.0297726,0.0101462,0.00127417
0,C21412,0,-0.0162546,0.0274977,0.00139321,0.00424795
0,C21414,0,0.0313707,0.0132055,0.00718492,-0.00227894
0,C21416,0,-0.0123189,0.0310055,-0.00285971,0.00772366
0,C21418,0,0.099592,-0.0151707,0.0060641,-0.0116266
0,C21419,0,-0.0230703,0.0301823,-0.000811961,0.00432596
0,C21423,0,-0.0366687,-0.0420962,0.00136843,0.00421856
0,C21430,0,-0.0107893,0.0275786,0.00220027,0.0045807
0,C21431,0,0.00458788,0.0198152,0.00323226,-0.00527825
0,C21436,0,0.0120357,0.0168299,0.00437236,-0.00207177
0,C21437,0,0.0400197,0.00422328,0.0109178,-0.00340382
0,C21439,0,0.0205625,0.0133056,0.00848755,-0.002419
0,C21442,0,-0.019932,0.0273827,0.00788274,9.79402e-05
0,C21443,0,-0.0195223,0.0278492,0.00512161,0.00294437
0,C21447,0,0.0433731,0.00956246,-0.000177265,-0.00141047
0,C21450,0,-0.00958009,0.0278813,0.00230464,0.00386749
0,C21451,0,0.00724096,0.0103102,0.0106085,-0.00819021
0,C21454,0,0.0283706,0.0167728,0.00174049,0.000271775
0,C21455,0,0.00414954,0.0164964,0.011511,-0.0023717
0,C21457,0,0.0097907,0.0197543,0.0041222,0.00173253
0,C21459,0,0.0119303,0.0148165,0.0070109,-0.00205707
0,C21461,0,0.00781377,0.0205167,0.00336859,0.00107795
0,C21463,0,0.0373292,0.00478933,0.00926571,-0.00500201
0,C21468,0,-0.0404624,0.0456441,-0.0104541,0.00911858
0,C21469,0,-0.009484,0.0254917,0.000182645,0.0062939
0,C21473,0,-0.0169334,0.0237947,0.00630163,0.00128648
0,C21476,0,0.0159837,0.00702323,0.0156694,-0.009407
0,C21479,0,-0.00258163,0.0278659,0.00190609,0.00293811
0,C21480,0,-0.00121247,0.0226656,0.0015166,0.00148313
0,C21485,0,-0.0168509,0.032368,0.000907644,0.0047212
0,C21486,0,-0.00975771,0.0260728,0.00464118,0.002861
0,C21492,0,-0.0117996,0.0234601,0.00282818,0.00100321
0,C21493,0,-0.0368872,0.0362023,0.00478928,0.00602398
0,C21494,0,-0.0184822,0.0250765,0.00435082,0.00248039
0,C21495,0,0.00109699,0.0189621,0.00491793,-0.00128546
0,C21496,0,0.0103083,0.0116286,0.0125006,-0.00494705
0,C21501,0,-0.0149227,0.023796,0.00591628,-0.00297112
0,C21503,0,-0.0237077,0.0328982,0.00236206,0.00526737
0,C21506,0,-0.0251854,0.0326029,0.00139035,0.00324631
0,C21511,0,-0.019621,0.0282417,0.00483524,0.00240684
0,C21515,0,-0.00558543,0.0204229,0.00864015,0.000677336
0,C21516,0,0.0203491,0.00897439,0.0132293,-0.00696427
0,C21518,0,-0.0099591,0.0184797,0.00800125,0.000247097
0,C21522,0,-0.0314443,0.0393214,-0.00465583,0.00897614
0,C21523,0,-0.010302,0.0232317,0.0058723,0.00159103
0,C21526,0,0.0101514,0.0089611,0.014453,-0.00887666
0,C21528,0,0.0432491,-0.00195585,0.0149781,-0.00995969
0,C21531,0,-0.0236959,0.0345481,-0.00198909,0.00409863
0,C21532,0,0.0251367,0.00904056,0.00744127,-0.00374807
0,C21535,0,0.000432796,0.0212532,0.00210369,0.000710899
0,C21539,0,-0.010468,0.0089778,0.0214511,-0.0111592
0,C21541,0,-0.000817978,0.0276421,-0.00265765,0.00442787
0,C21550,0,0.0279074,0.00652037,0.0118859,-0.00673444
0,C21552,0,-0.0182274,0.0247081,0.00795454,-0.00118008
0,C21554,0,-0.0266465,0.0335786,0.00317531,0.00591996
0,C21555,0,-0.0385876,0.0354185,0.00448463,0.0046187
0,C21566,0,-0.0365805,0.0446285,-0.0120391,0.0101426
0,C21574,0,0.0105159,0.0130385,0.00954552,-0.00406309
0,C21582,0,0.0174527,0.0130813,0.00173651,-1.95299e-05
0,C21585,0,0.0453489,0.004461,0.00811729,-0.00621728
0,C21593,0,0.0139907,0.0196018,0.00419544,0.00120881
0,C21599,0,-0.0179835,0.0282472,0.00316534,0.0034435
0,C21605,0,-0.0132577,0.0209942,0.00983415,-0.00318648
0,C21607,0,0.020194,0.0206743,-0.00034037,0.00357733
0,C21610,0,-0.0335247,0.038375,-0.00185109,0.00894409
0,C21611,0,-0.0391981,-0.0451978,0.00681771,-0.000202338
0,C21613,0,0.0119938,0.0184462,0.00506758,0.00032809
0,C21614,0,-0.0158841,0.0270292,0.00848855,0.000760502
0,C21618,0,0.0333027,0.0096311,0.00692375,-0.0031942
0,C21621,0,0.0054264,0.016037,0.00746246,-0.000552238
0,C21624,0,0.00753552,0.00619814,0.0127712,-0.0077705
0,C21625,0,0.0362788,0.0087972,0.00518875,-0.00215031
0,C21628,0,0.0151459,0.0152253,0.00513348,-0.00057494
0,C21631,0,0.00175033,0.020199,0.00365624,0.00195983
0,C21633,0,-0.0202124,0.0251362,0.00681839,0.00356821
0,C21634,0,-0.00611139,0.0217789,0.00902215,-0.00190774
0,C21635,0,0.0511017,-0.00678879,0.0170697,-0.0102178
0,C21636,0,-0.0376713,0.045884,-0.00652612,0.0123355
0,C21640,0,-0.0255413,-0.00848334,0.00498242,0.0028202
0,C21646,0,0.00954195,0.0148979,0.00778216,-0.00350722
0,C21647,0,-0.0217573,0.0308117,0.00202826,0.000959291
0,C21648,0,-0.0235342,0.0208218,0.0111746,-0.00411497
0,C21652,0,-0.0314139,0.0255741,0.0122424,-0.00331721
0,C21653,0,-0.0422887,0.0253345,-0.0285793,-0.00749316
0,C21655,0,-0.0176901,0.0326089,0.0027414,0.00474464
0,C21657,0,-0.0276827,0.0362942,0.000585891,0.00700947
0,C21661,0,-0.00546495,0.0184234,0.0108704,-0.00516536
0,C21662,0,0.0312205,-0.00526229,0.0198033,-0.0133673
0,C21664,0,-0.0368949,0.0271206,0.0111178,-0.00275363
0,C21668,0,-0.026522,0.0320205,-7.46617e-05,0.00336327
0,C21673,0,-0.0284138,0.0174157,0.0173947,-0.00329688
0,C21677,0,-0.0019178,0.0237302,0.00140652,0.00198317
0,C21678,0,-0.0112567,0.0210129,0.00633184,-0.00109468
0,C21681,0,0.0100093,0.00770324,0.0143383,-0.00874835
0,C21683,0,0.00984184,0.00781265,0.0177115,-0.00795635
0,C21687,0,0.0208684,0.00842521,0.0102921,-0.00559533
0,C21689,0,-0.00885573,0.0268689,-0.00169443,0.00112989
0,C21694,0,-0.0136843,0.0282074,0.000567885,0.00466982
0,C21701,0,0.00148491,0.0202548,0.00182031,0.00208327
0,C21702,0,-0.025496,0.0260809,0.00863558,-0.00276462
0,C21703,0,-0.0241998,0.0220749,0.012959,-0.00672087
0,C21708,0,-0.000910285,0.0240799,0.00609384,0.000952221
0,C21717,0,-0.0160894,0.0245745,0.00414984,0.00105328
0,C21722,0,-0.00171326,0.00666762,0.0189873,-0.00881083
0,C21727,0,-0.00373657,0.0220391,0.00561772,0.00240748
0,C21730,0,0.0412038,0.0105198,0.00450448,-0.000723495
0,C21731,0,0.00834782,0.0212503,0.00195771,0.00210801
0,C21733,0,0.01509,-0.00296339,0.0257084,-0.0165964
0,C21738,0,-0.0145758,0.0216756,0.00648612,-0.00100275
0,C21740,0,0.0194576,0.0159313,0.00396404,-0.00142014
0,C21748,0,-0.0126379,0.0276147,0.00380156,0.00551693
0,C21753,0,-0.00708699,0.0246094,-0.000322957,0.00224128
0,C21757,0,-0.00385199,0.0221649,0.00446279,0.00098003
0,C21758,0,0.022478,0.00930696,0.00856488,-0.00372694
0,C21759,0,0.0290363,0.0139802,0.00370381,-0.000785231
0,C21760,0,-0.00206336,0.0171514,0.00693144,-0.00354847
0,C21762,0,-0.00957868,0.0241628,0.00614898,0.000251492
0,C21763,0,-0.0200295,0.0345683,0.000640214,0.00515614
0,C21764,0,-0.00950074,0.0283612,0.000139726,0.00302398
0,C21768,0,-0.0433014,0.0467027,-0.00900876,0.0112063
0,C21775,0,-0.000248976,0.0202472,0.00874697,-0.00134754
0,C21784,0,0.0156181,0.0164996,0.00653037,0.00143496
0,C21786,0,-0.00719253,0.0251268,0.00502932,0.00312826
0,C21787,0,-0.0445299,0.0463954,-0.00814794,0.0139333
0,C21790,0,0.00185117,0.0211651,0.00381111,0.00246938
0,C21791,0,0.024564,0.0158022,0.00231806,-0.0021593
0,C21794,0,-0.0160943,0.0348384,-0.00199979,0.00740365
0,C21796,0,-0.0138124,0.0175428,0.013565,-0.00563947
0,C21797,0,-0.0387642,0.0400649,-0.0025785,0.00429115
0,C21800,0,0.0458355,0.00443532,0.00517271,0.000107851
0,C21801,0,-0.012756,0.0303031,-0.00364807,0.0032775
0,C21803,0,0.00735212,0.0195918,0.00512871,-0.000877668
0,C21804,0,0.0434605,0.00284024,0.0108035,-0.00520701
0,C21808,0,-0.0315385,0.029404,0.00754645,0.00153712
0,C21813,0,-0.00940959,0.0153633,0.0121848,-0.00221731
0,C21814,0,0.00192482,0.0161119,0.00689283,-0.0012499
0,C21816,0,0.0274182,0.0111823,0.00750739,-0.000326828
0,C21818,0,0.0167442,0.0220841,0.00040315,0.00290642
0,C21820,0,-0.0262581,0.0261661,0.00607467,0.00213013
0,C21823,0,-0.0291792,0.037788,-0.00141069,0.00649414
0,C21832,0,-0.0174705,0.0284667,-0.00183034,0.00257892
0,C21836,0,-0.0214814,0.0366032,-0.00513227,0.0112098
0,C21839,0,-0.0277734,0.0379907,-0.00153609,0.00826735
0,C21840,0,0.005636,0.0160565,0.00783461,-0.00264112
0,C21844,0,-0.0114088,0.0205124,0.00933937,-0.00388659
0,C21845,0,-0.00372552,0.0168442,0.0107922,-0.00318987
0,C21854,0,-0.0241227,0.0346483,0.00209785,0.00591669
0,C21861,0,-0.00626034,0.0256434,0.00455003,0.00215995
0,C21863,0,-0.0014392,0.0191282,0.0123038,-0.00185654
0,C21869,0,-0.0310219,0.0412902,-0.00609584,0.0119795
0,C21871,0,-0.0149032,0.0210044,0.0125851,-0.00244708
0,C21880,0,0.0134121,0.018702,0.00426789,-0.000274693
0,C21882,0,-0.0127362,0.0263901,0.00400215,0.000105782
0,C21887,0,-0.0102777,0.0263654,0.00123478,0.00142256
0,C21889,0,0.0141699,0.0143281,0.00369006,-0.00114375
0,C21891,0,0.052824,-0.00271981,0.0127023,-0.00526557
0,C21892,0,0.00932785,0.0206322,0.00403649,0.000215988
0,C21893,0,-0.0221055,0.0280527,0.00480346,-0.00132716
0,C21896,0,-0.00123204,0.0233839,0.00114502,0.000108534
0,C21898,0,-0.0108695,0.0228329,0.00878099,-0.000755765
0,C21899,0,0.0164983,0.0162847,0.00455574,-3.22046e-05
0,C21900,0,-0.0335799,0.00382292,0.00670006,0.0041726
0,C21909,0,0.0246895,0.012002,0.00721608,-0.00226218
0,C21910,0,0.0337344,0.0139304,0.00186377,0.00265094
0,C21917,0,-0.0226296,0.0332338,0.00328988,0.00598699
0,C21921,0,0.00847799,0.0189613,0.00527636,-0.00365486
0,C21928,0,0.0300602,0.00963768,0.0105469,-0.00643791
0,C21943,0,-0.0151182,0.0265808,0.00407549,0.000386225
0,C21950,0,-0.0143006,0.030633,-0.00164524,0.00601908
ASW,2,0,0.109099,-0.015354,0.00223477,-0.00758999
ASW,3,0,0.0976032,-0.0137889,-0.000360461,-0.00384208
ASW,4,0,0.079305,-0.00513311,0.00280998,-0.00352859
ASW,5,0,0.100912,-0.0117741,0.00184555,-0.00351808
ASW,7,0,0.109947,-0.0175152,0.00315852,-0.00600556
ASW,8,0,0.106598,-0.0160331,0.00345486,-0.00572601
ASW,9,0,0.0745804,-0.000342483,-0.000124936,-0.00154888
ASW,10,0,0.0950124,-0.0120907,0.000693692,-0.00557436
ASW,12,0,0.0807715,-0.00368511,-0.00025265,-0.0011442
ASW,13,0,0.092969,-0.00849319,0.00286902,-0.000971362
ASW,14,0,0.109309,-0.0150833,0.00259324,-0.00708037
ASW,15,0,0.102195,-0.015603,0.00354407,-0.00357933
ASW,16,0,0.0999235,-0.0131618,0.00225218,-0.00479601
ASW,18,0,0.104835,-0.0149125,0.00464277,-0.00790965
ASW,19,0,0.0824917,-0.0024023,-0.00145567,-0.00505677
ASW,20,0,0.0758036,-2.3074e-05,-0.00172454,-0.00256947
ASW,21,0,0.0767647,-0.0038438,-0.000611463,-0.00484212
ASW,24,0,0.0965847,-0.0137719,0.00303088,-0.00492864
ASW,25,0,0.0503883,-0.00401585,0.00878605,-0.00852378
ASW,26,0,0.100974,-0.0124352,0.000171729,-0.00596616
ASW,27,0,0.0851312,-0.00554593,0.00123061,-0.00425117
ASW,28,0,0.0849812,-0.00757599,0.00390662,-0.00449781
ASW,29,0,0.08029,-0.00155715,-7.48754e-05,-0.00416904
ASW,30,0,0.101255,-0.0124436,0.00239071,-0.00432519
ASW,32,0,0.107521,-0.0181389,0.00162718,-0.00675968
ASW,33,0,0.0955614,-0.0107305,0.000418073,-0.00555491
ASW,35,0,0.100004,-0.0132483,0.00100951,-0.00497767
ASW,36,0,0.0885476,-0.00689178,-0.00182058,-0.00412298
ASW,37,0,0.0858969,-0.00620968,0.000606246,-0.00381275
ASW,41,0,0.0756629,-0.00113108,0.00132868,-0.00346018
ASW,43,0,0.0621312,-0.022544,0.0213927,-0.0183143
ASW,44,0,0.0885603,-0.00793528,-9.64847e-05,-0.00471362
ASW,45,0,0.0972757,-0.00926116,0.00155757,-0.00390327
ASW,46,0,0.122424,-0.0227201,0.00506842,-0.00618218
ASW,47,0,0.0563504,0.00394889,0.000546196,0.00168821
ASW,48,0,0.0624751,0.00448591,-0.000403234,-0.00175578
ASW,49,0,0.10316,-0.0144404,0.00305816,-0.00659894
ASW,55,0,0.106338,-0.0159607,0.00180353,-0.00735396
ASW,56,0,0.0836239,-0.00508564,0.00191211,-0.00315916
ASW,57,0,0.0991152,-0.0129575,0.000294939,-0.00589531
ASW,59,0,0.0974409,-0.0134649,0.00522285,-0.0108176
ASW,61,0,0.0762251,-0.00253273,-0.00390735,-0.004075
ASW,69,0,0.104737,-0.0148013,0.00378875,-0.00603498
